NACE Code,NACE Name,EXIOBASE Code,EXIOBASE Name,Year,Unit,AD,AE,AF,AG,AI,AL,AM,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
7830,Other human resources provision,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
7911,Travel agency activities,p63,Supporting and auxiliary transport services; travel agency services (63),2019,tCO2e/M€,261.45,559.88,490.55,459.68,459.68,492.51,490.55,876.77,490.55,459.68,490.55,129.41,187.65,459.68,492.51,490.55,492.51,459.68,490.55,334.44,876.77,596.67,559.88,876.77,876.77,459.68,459.68,490.55,459.68,459.68,217.07,459.68,490.55,459.68,876.77,492.51,459.68,182.55,490.55,876.77,876.77,876.77,171.96,876.77,490.55,459.68,876.77,498.33,459.68,459.68,459.68,876.77,459.68,490.55,371.51,440.76,214.04,876.77,355.90,459.68,459.68,876.77,459.68,438.54,559.88,876.77,876.77,278.50,876.77,267.10,490.55,459.68,490.55,492.51,261.45,876.77,132.80,459.68,490.55,459.68,492.51,876.77,278.50,459.68,876.77,876.77,459.68,876.77,464.51,459.68,459.68,490.55,876.77,459.68,498.33,490.55,459.68,688.53,459.68,413.96,522.87,585.57,559.88,492.51,438.62,876.77,559.88,559.88,492.51,306.88,492.51,459.68,559.88,134.93,876.77,490.55,490.55,490.55,876.77,459.68,490.55,253.04,559.88,459.68,490.55,490.55,559.88,459.68,171.96,490.55,876.77,876.77,532.63,558.18,478.63,876.77,876.77,261.45,492.51,492.51,459.68,876.77,490.55,492.51,876.77,490.55,490.55,498.33,490.55,459.68,876.77,459.68,372.70,876.77,490.55,876.77,663.66,490.55,876.77,876.77,490.55,876.77,490.55,876.77,459.68,290.57,259.86,490.55,490.55,490.55,490.55,559.88,459.68,459.68,490.55,490.55,490.55,490.55,684.14,459.68,490.55,459.68,559.88,118.84,490.55,459.68,559.88,876.77,265.24,492.51,680.88,876.77,559.88,490.55,876.77,876.77,254.65,490.55,876.77,343.57,492.51,342.27,876.77,306.88,876.77,876.77,459.68,876.77,876.77,459.68,459.68,559.88,876.77,459.68,876.77,876.77,876.77,490.55,490.55,490.55,490.55,490.55,876.77,490.55,142.63,459.68,490.55,421.17,876.77,492.51,876.77,490.55,342.65,459.68,490.55,306.88,459.68,459.68,459.68,459.68,490.55,490.55,490.55,490.55,559.88,876.77,272.68,876.77,876.77
7912,Tour operator activities,p63,Supporting and auxiliary transport services; travel agency services (63),2019,tCO2e/M€,261.45,559.88,490.55,459.68,459.68,492.51,490.55,876.77,490.55,459.68,490.55,129.41,187.65,459.68,492.51,490.55,492.51,459.68,490.55,334.44,876.77,596.67,559.88,876.77,876.77,459.68,459.68,490.55,459.68,459.68,217.07,459.68,490.55,459.68,876.77,492.51,459.68,182.55,490.55,876.77,876.77,876.77,171.96,876.77,490.55,459.68,876.77,498.33,459.68,459.68,459.68,876.77,459.68,490.55,371.51,440.76,214.04,876.77,355.90,459.68,459.68,876.77,459.68,438.54,559.88,876.77,876.77,278.50,876.77,267.10,490.55,459.68,490.55,492.51,261.45,876.77,132.80,459.68,490.55,459.68,492.51,876.77,278.50,459.68,876.77,876.77,459.68,876.77,464.51,459.68,459.68,490.55,876.77,459.68,498.33,490.55,459.68,688.53,459.68,413.96,522.87,585.57,559.88,492.51,438.62,876.77,559.88,559.88,492.51,306.88,492.51,459.68,559.88,134.93,876.77,490.55,490.55,490.55,876.77,459.68,490.55,253.04,559.88,459.68,490.55,490.55,559.88,459.68,171.96,490.55,876.77,876.77,532.63,558.18,478.63,876.77,876.77,261.45,492.51,492.51,459.68,876.77,490.55,492.51,876.77,490.55,490.55,498.33,490.55,459.68,876.77,459.68,372.70,876.77,490.55,876.77,663.66,490.55,876.77,876.77,490.55,876.77,490.55,876.77,459.68,290.57,259.86,490.55,490.55,490.55,490.55,559.88,459.68,459.68,490.55,490.55,490.55,490.55,684.14,459.68,490.55,459.68,559.88,118.84,490.55,459.68,559.88,876.77,265.24,492.51,680.88,876.77,559.88,490.55,876.77,876.77,254.65,490.55,876.77,343.57,492.51,342.27,876.77,306.88,876.77,876.77,459.68,876.77,876.77,459.68,459.68,559.88,876.77,459.68,876.77,876.77,876.77,490.55,490.55,490.55,490.55,490.55,876.77,490.55,142.63,459.68,490.55,421.17,876.77,492.51,876.77,490.55,342.65,459.68,490.55,306.88,459.68,459.68,459.68,459.68,490.55,490.55,490.55,490.55,559.88,876.77,272.68,876.77,876.77
7990,Other reservation service and related activities,p63,Supporting and auxiliary transport services; travel agency services (63),2019,tCO2e/M€,261.45,559.88,490.55,459.68,459.68,492.51,490.55,876.77,490.55,459.68,490.55,129.41,187.65,459.68,492.51,490.55,492.51,459.68,490.55,334.44,876.77,596.67,559.88,876.77,876.77,459.68,459.68,490.55,459.68,459.68,217.07,459.68,490.55,459.68,876.77,492.51,459.68,182.55,490.55,876.77,876.77,876.77,171.96,876.77,490.55,459.68,876.77,498.33,459.68,459.68,459.68,876.77,459.68,490.55,371.51,440.76,214.04,876.77,355.90,459.68,459.68,876.77,459.68,438.54,559.88,876.77,876.77,278.50,876.77,267.10,490.55,459.68,490.55,492.51,261.45,876.77,132.80,459.68,490.55,459.68,492.51,876.77,278.50,459.68,876.77,876.77,459.68,876.77,464.51,459.68,459.68,490.55,876.77,459.68,498.33,490.55,459.68,688.53,459.68,413.96,522.87,585.57,559.88,492.51,438.62,876.77,559.88,559.88,492.51,306.88,492.51,459.68,559.88,134.93,876.77,490.55,490.55,490.55,876.77,459.68,490.55,253.04,559.88,459.68,490.55,490.55,559.88,459.68,171.96,490.55,876.77,876.77,532.63,558.18,478.63,876.77,876.77,261.45,492.51,492.51,459.68,876.77,490.55,492.51,876.77,490.55,490.55,498.33,490.55,459.68,876.77,459.68,372.70,876.77,490.55,876.77,663.66,490.55,876.77,876.77,490.55,876.77,490.55,876.77,459.68,290.57,259.86,490.55,490.55,490.55,490.55,559.88,459.68,459.68,490.55,490.55,490.55,490.55,684.14,459.68,490.55,459.68,559.88,118.84,490.55,459.68,559.88,876.77,265.24,492.51,680.88,876.77,559.88,490.55,876.77,876.77,254.65,490.55,876.77,343.57,492.51,342.27,876.77,306.88,876.77,876.77,459.68,876.77,876.77,459.68,459.68,559.88,876.77,459.68,876.77,876.77,876.77,490.55,490.55,490.55,490.55,490.55,876.77,490.55,142.63,459.68,490.55,421.17,876.77,492.51,876.77,490.55,342.65,459.68,490.55,306.88,459.68,459.68,459.68,459.68,490.55,490.55,490.55,490.55,559.88,876.77,272.68,876.77,876.77
8010,Private security activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8020,Security systems service activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8030,Investigation activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8110,Combined facilities support activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8121,General cleaning of buildings,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8122,Other building and industrial cleaning activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8129,Other cleaning activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
8130,Landscape service activities,p74,Other business services (74),2019,tCO2e/M€,193.94,238.46,443.61,173.72,173.72,277.48,443.61,522.44,443.61,173.72,443.61,239.35,211.18,173.72,277.48,443.61,277.48,173.72,443.61,286.74,522.44,565.64,238.46,522.44,522.44,173.72,173.72,443.61,173.72,173.72,83.75,173.72,443.61,173.72,522.44,277.48,173.72,472.92,443.61,522.44,522.44,522.44,87.37,522.44,443.61,173.72,522.44,414.54,173.72,173.72,173.72,522.44,173.72,443.61,196.31,456.93,122.53,522.44,291.93,173.72,173.72,522.44,173.72,393.08,238.46,522.44,522.44,135.75,522.44,150.93,443.61,173.72,443.61,277.48,193.94,522.44,109.82,173.72,443.61,173.72,277.48,522.44,135.75,173.72,522.44,522.44,173.72,522.44,514.88,173.72,173.72,443.61,522.44,173.72,414.54,443.61,173.72,410.96,173.72,237.91,144.71,263.64,238.46,277.48,534.11,522.44,238.46,238.46,277.48,257.30,277.48,173.72,238.46,165.18,522.44,443.61,443.61,443.61,522.44,173.72,443.61,333.85,238.46,173.72,443.61,443.61,238.46,173.72,87.37,443.61,522.44,522.44,517.32,358.06,182.88,522.44,522.44,193.94,277.48,277.48,173.72,522.44,443.61,277.48,522.44,443.61,443.61,414.54,443.61,173.72,522.44,173.72,397.87,522.44,443.61,522.44,453.41,443.61,522.44,522.44,443.61,522.44,443.61,522.44,173.72,138.54,98.51,443.61,443.61,443.61,443.61,238.46,173.72,173.72,443.61,443.61,443.61,443.61,364.43,173.72,443.61,173.72,238.46,300.36,443.61,173.72,238.46,522.44,214.35,277.48,597.45,522.44,238.46,443.61,522.44,522.44,139.60,443.61,522.44,326.52,277.48,398.52,522.44,257.30,522.44,522.44,173.72,522.44,522.44,173.72,173.72,238.46,522.44,173.72,522.44,522.44,522.44,443.61,443.61,443.61,443.61,443.61,522.44,443.61,381.47,173.72,443.61,766.34,522.44,277.48,522.44,443.61,91.18,173.72,443.61,257.30,173.72,173.72,173.72,173.72,443.61,443.61,443.61,443.61,238.46,522.44,386.79,522.44,522.44
